,team,playerid,name,assists,clean_sheets,creativity,goals_conceded,goals_scored,ict_index,influence,minutes,opponent_team,round,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,GW,fdr
191,20,403,Conor_Coady_403,0,0,0.1,1,0,1.4,13.8,90,12,2,0,1.0,1.0,0.0,2,50,True,0,2,4.0
192,20,407,Romain_Saïss_407,0,0,0.0,0,0,0.0,0.0,0,12,2,0,1.0,1.0,0.0,0,45,True,0,2,4.0
193,20,409,Raúl_Jiménez_409,0,0,2.5,1,0,2.9,4.6,90,12,2,0,1.0,1.0,22.0,2,75,True,0,2,4.0
194,20,410,Diogo_Jota_410,0,0,13.3,1,0,2.8,3.0,85,12,2,0,1.0,1.0,12.0,2,65,True,0,2,4.0
195,20,411,Rui Pedro_dos Santos Patrício_411,0,0,0.0,1,0,3.0,29.8,90,12,2,1,1.0,1.0,0.0,9,50,True,0,2,4.0
196,20,415,João Filipe Iria_Santos Moutinho_415,1,0,38.8,1,0,7.5,36.0,90,12,2,0,1.0,1.0,0.0,8,55,True,0,2,4.0
197,20,417,Adama_Traoré_417,0,0,15.9,0,0,2.8,5.8,45,12,2,0,1.0,1.0,6.0,1,50,True,0,2,4.0
198,4,421,Leandro_Trossard_421,0,0,2.3,1,1,6.9,31.8,84,19,2,0,1.0,1.0,35.0,7,60,True,0,2,2.0
199,15,423,Chris_Basham_423,0,1,10.8,0,0,4.4,27.6,90,7,2,0,0.0,1.0,6.0,6,45,True,0,2,2.0
200,6,431,Christian_Pulisic_431,0,0,3.5,1,0,1.4,6.2,70,9,2,0,1.0,1.0,4.0,2,75,True,0,2,3.0
201,9,448,Youri_Tielemans_448,0,0,4.8,1,0,3.2,4.6,90,6,2,0,1.0,1.0,23.0,2,65,False,0,2,4.0
202,19,457,Sébastien_Haller_457,0,0,0.0,0,0,0.0,0.0,0,4,2,0,1.0,1.0,0.0,0,75,False,0,2,2.0
203,6,460,Tammy_Abraham_460,0,0,11.6,1,0,1.5,0.0,29,9,2,0,1.0,1.0,5.0,1,70,True,0,2,3.0
204,6,463,Mason_Mount_463,0,0,23.1,1,1,15.0,50.2,90,9,2,0,1.0,1.0,77.0,10,60,True,0,2,3.0
205,7,468,Jordan_Ayew_468,0,0,0.0,0,0,0.0,0.0,0,15,2,0,0.0,1.0,0.0,0,50,False,0,2,2.0
206,15,471,Dean_Henderson_471,0,1,0.0,0,0,2.2,22.2,90,7,2,4,0.0,1.0,0.0,9,45,True,0,2,2.0
207,1,488,Nicolas_Pépé_488,0,0,26.3,0,0,5.2,16.6,45,5,2,0,1.0,2.0,9.0,1,95,True,0,2,3.0
208,3,494,Aaron_Ramsdale_494,0,0,0.0,1,0,4.0,39.8,90,2,2,6,2.0,1.0,0.0,4,45,False,0,2,2.0
209,4,502,Neal_Maupay_502,0,0,5.8,0,0,2.0,0.2,23,19,2,0,1.0,1.0,14.0,1,60,True,0,2,2.0
210,18,525,Ismaïla_Sarr_525,0,0,0.0,0,0,0.0,0.0,0,8,2,0,0.0,1.0,0.0,0,65,False,0,2,3.0
211,12,618,Bruno Miguel_Borges Fernandes_618,0,0,0.0,0,0,0.0,0.0,0,0,2,0,0.0,0.0,0.0,0,0,True,0,2,-1.0
212,1,11,Pierre-Emerick_Aubameyang_11,1,0,25.3,3,0,5.5,7.0,90,10,3,0,1.0,3.0,23.0,5,110,False,0,3,5.0
213,1,12,Alexandre_Lacazette_12,0,0,0.5,0,0,0.5,2.0,9,10,3,0,1.0,3.0,2.0,1,95,False,0,3,5.0
214,1,14,Bernd_Leno_14,0,0,0.0,3,0,1.9,19.0,90,10,3,2,1.0,3.0,0.0,1,50,False,0,3,5.0
215,2,29,Jack_Grealish_29,0,1,13.5,0,0,3.2,7.6,90,8,3,0,0.0,2.0,11.0,3,60,True,0,3,3.0
216,3,42,Lewis_Dunk_42,0,0,0.8,2,0,2.9,25.8,90,16,3,0,2.0,0.0,2.0,1,46,True,0,3,3.0
217,3,47,Mathew_Ryan_47,0,0,0.0,2,0,1.5,15.0,90,16,3,2,2.0,0.0,0.0,1,46,True,0,3,3.0
218,4,67,Callum_Wilson_67,1,0,20.5,3,0,4.5,5.0,68,11,3,0,3.0,1.0,19.0,5,79,True,0,3,5.0
219,5,83,Ben_Mee_83,0,0,0.2,1,0,2.4,19.4,90,20,3,0,1.0,1.0,4.0,2,50,False,0,3,3.0
220,5,84,James_Tarkowski_84,0,0,0.5,1,0,5.5,33.6,90,20,3,0,1.0,1.0,21.0,1,50,False,1,3,3.0
221,5,91,Chris_Wood_91,0,0,13.8,1,0,8.8,9.4,90,20,3,0,1.0,1.0,65.0,2,64,False,0,3,3.0
222,5,93,Nick_Pope_93,0,0,0.0,1,0,0.9,9.4,90,20,3,2,1.0,1.0,0.0,2,45,False,0,3,3.0
223,5,97,Dwight_McNeil_97,1,1,30.4,0,0,7.2,21.2,85,20,3,0,1.0,1.0,20.0,6,60,False,0,3,3.0
224,5,101,Ashley_Westwood_101,0,0,30.3,1,0,4.9,17.4,90,20,3,0,1.0,1.0,1.0,2,55,False,0,3,3.0
225,6,105,César_Azpilicueta_105,1,0,22.0,2,0,7.2,30.8,90,14,3,0,3.0,2.0,19.0,4,60,False,0,3,1.0
226,6,113,Willian_Borges Da Silva_113,0,0,0.3,0,0,0.4,0.0,6,14,3,0,3.0,2.0,4.0,1,70,False,0,3,1.0
227,12,122,Aaron_Wan-Bissaka_122,0,0,21.1,2,0,3.5,11.8,90,7,3,0,2.0,1.0,2.0,0,56,True,1,3,2.0
228,7,123,Patrick_van Aanholt_123,0,0,1.1,1,1,7.0,48.2,90,12,3,0,2.0,1.0,21.0,10,55,False,0,3,4.0
229,7,131,Vicente_Guaita_131,0,0,0.0,1,0,1.4,14.0,90,12,3,2,2.0,1.0,0.0,1,50,False,1,3,4.0
230,7,133,Wilfried_Zaha_133,0,0,2.0,1,0,5.6,11.4,90,12,3,0,2.0,1.0,43.0,1,69,False,1,3,4.0
231,8,141,Lucas_Digne_141,0,0,53.4,2,0,8.0,14.4,90,2,3,0,0.0,2.0,12.0,1,60,False,0,3,2.0
232,8,147,Dominic_Calvert-Lewin_147,0,0,2.5,2,0,2.0,0.0,90,2,3,0,0.0,2.0,18.0,1,60,False,1,3,2.0
233,8,148,Jordan_Pickford_148,0,0,0.0,2,0,0.7,7.2,90,2,3,1,0.0,2.0,0.0,1,56,False,0,3,2.0
234,8,150,Richarlison_de Andrade_150,0,0,3.0,1,0,3.2,10.8,77,2,3,0,0.0,2.0,18.0,2,80,False,0,3,2.0
235,9,159,Ricardo Domingos_Barbosa Pereira_159,0,0,3.3,1,0,2.3,19.4,90,15,3,0,2.0,1.0,0.0,2,60,False,0,3,2.0
236,9,160,Harry_Maguire_160,0,0,6.4,2,0,4.3,17.4,90,7,3,0,2.0,1.0,19.0,1,55,True,0,3,2.0
237,9,161,Benjamin_Chilwell_161,0,0,0.0,0,0,0.0,0.0,0,15,3,0,2.0,1.0,0.0,0,55,False,0,3,2.0
238,9,162,Jonny_Evans_162,0,0,0.4,1,0,3.5,17.0,90,15,3,0,2.0,1.0,18.0,2,50,False,0,3,2.0
239,9,164,Çaglar_Söyüncü_164,1,0,10.6,1,0,5.6,43.8,90,15,3,0,2.0,1.0,2.0,5,45,False,0,3,2.0
240,9,166,Jamie_Vardy_166,0,0,1.8,1,1,6.2,33.6,90,15,3,0,2.0,1.0,27.0,8,89,False,0,3,2.0
241,9,168,Kasper_Schmeichel_168,0,0,0.0,1,0,2.1,21.2,90,15,3,2,2.0,1.0,0.0,2,50,False,0,3,2.0
242,9,171,James_Maddison_171,1,0,37.0,1,0,10.7,24.2,90,15,3,0,2.0,1.0,46.0,6,70,False,0,3,2.0
243,9,172,Harvey_Barnes_172,0,0,5.1,0,1,6.1,34.4,26,15,3,0,2.0,1.0,21.0,6,60,False,0,3,2.0
244,10,181,Andrew_Robertson_181,0,0,49.8,1,0,11.2,25.0,90,1,3,0,1.0,3.0,37.0,2,70,True,0,3,3.0
245,10,182,Trent_Alexander-Arnold_182,1,0,80.3,1,0,17.5,38.4,90,1,3,0,1.0,3.0,56.0,5,70,True,0,3,3.0
246,10,183,Virgil_van Dijk_183,0,0,0.8,1,0,3.2,11.0,90,1,3,0,1.0,3.0,20.0,2,65,True,0,3,3.0
247,10,187,Roberto_Firmino_187,0,0,5.8,1,0,11.5,10.6,85,1,3,0,1.0,3.0,99.0,2,95,True,0,3,3.0
248,10,189,Alisson_Ramses Becker_189,0,0,0.0,0,0,0.0,0.0,0,1,3,0,1.0,3.0,0.0,0,59,True,0,3,3.0
249,10,191,Mohamed_Salah_191,0,0,16.6,1,2,15.5,71.2,90,1,3,0,1.0,3.0,67.0,15,125,True,0,3,3.0
250,10,192,Sadio_Mané_192,0,1,51.2,0,0,10.1,20.2,76,1,3,0,1.0,3.0,30.0,3,115,True,0,3,3.0
251,10,198,Jordan_Henderson_198,0,0,6.7,1,0,4.2,15.0,90,1,3,0,1.0,3.0,20.0,2,55,True,0,3,3.0
252,10,199,Georginio_Wijnaldum_199,0,1,8.3,0,0,2.7,6.6,68,1,3,0,1.0,3.0,12.0,3,55,True,0,3,3.0
253,11,203,Kyle_Walker_203,0,0,4.3,1,0,1.7,4.8,89,3,3,0,3.0,1.0,8.0,1,60,False,1,3,2.0
254,11,210,Sergio_Agüero_210,0,0,34.6,1,2,17.8,75.6,90,3,3,0,3.0,1.0,68.0,13,120,False,0,3,2.0
255,11,211,Gabriel Fernando_de Jesus_211,0,0,0.0,0,0,0.0,0.0,0,3,3,0,3.0,1.0,0.0,0,95,False,0,3,2.0
256,11,212,Ederson_Santana de Moraes_212,0,0,0.0,1,0,4.5,44.6,90,3,3,6,3.0,1.0,0.0,3,61,False,1,3,2.0
257,11,214,Raheem_Sterling_214,0,0,12.8,1,1,12.1,43.2,90,3,3,0,3.0,1.0,65.0,8,122,False,0,3,2.0
258,11,215,Kevin_De Bruyne_215,1,0,42.3,1,0,7.6,17.2,90,3,3,0,3.0,1.0,16.0,5,96,False,0,3,2.0
259,11,217,Riyad_Mahrez_217,0,0,13.6,0,0,2.0,4.6,11,3,3,0,3.0,1.0,2.0,1,85,False,0,3,2.0
260,11,218,Bernardo Mota_Veiga de Carvalho e Silva_218,0,0,21.8,1,0,8.1,7.2,78,3,3,0,3.0,1.0,52.0,2,79,False,0,3,2.0
261,11,219,David_Silva_219,2,0,29.4,1,0,12.6,52.6,90,3,3,0,3.0,1.0,44.0,10,75,False,0,3,2.0
262,12,225,Victor_Lindelöf_225,0,0,2.8,2,0,1.4,11.0,90,7,3,0,2.0,1.0,0.0,1,55,True,0,3,2.0
263,12,233,Marcus_Rashford_233,0,0,18.3,2,0,5.2,4.2,90,7,3,0,2.0,1.0,29.0,0,87,True,0,3,2.0
264,12,234,Mason_Greenwood_234,0,0,1.1,1,0,0.2,1.2,34,7,3,0,2.0,1.0,0.0,1,45,True,0,3,2.0
265,12,235,David_de Gea_235,0,0,0.0,2,0,1.0,10.0,90,7,3,1,2.0,1.0,0.0,1,56,True,0,3,2.0
266,12,239,Anthony_Martial_239,1,0,13.1,2,0,6.5,15.4,90,7,3,0,2.0,1.0,36.0,5,77,True,0,3,2.0
267,13,254,Federico_Fernández_254,0,0,0.0,0,0,0.4,4.0,8,17,3,0,1.0,0.0,0.0,1,45,False,0,3,4.0
268,13,262,Martin_Dubravka_262,0,1,0.0,0,0,1.4,14.2,90,17,3,2,1.0,0.0,0.0,6,50,False,0,3,4.0
269,9,265,Ayoze_Pérez_265,0,0,24.7,1,0,4.1,12.2,77,15,3,0,2.0,1.0,4.0,2,64,False,0,3,2.0
270,13,266,Miguel_Almirón_266,0,1,1.4,0,0,4.5,8.0,90,17,3,0,1.0,0.0,36.0,3,60,False,0,3,4.0
271,13,269,Jonjo_Shelvey_269,0,0,0.0,0,0,0.0,0.0,0,17,3,0,1.0,0.0,0.0,0,50,False,0,3,4.0
272,14,278,Teemu_Pukki_278,1,0,10.8,3,1,10.1,52.2,90,6,3,0,3.0,2.0,38.0,11,68,True,0,3,4.0
273,14,280,Tim_Krul_280,0,0,0.0,3,0,3.3,32.8,90,6,3,5,3.0,2.0,0.0,2,45,True,0,3,4.0
274,14,287,Todd_Cantwell_287,0,0,2.2,3,1,7.7,38.0,90,6,3,0,3.0,2.0,37.0,7,46,True,0,3,4.0
275,15,291,Enda_Stevens_291,0,0,3.8,2,0,2.3,19.4,90,9,3,0,2.0,1.0,0.0,1,50,True,0,3,3.0
276,15,293,Jack_O'Connell_293,0,0,15.9,2,0,4.3,16.0,90,9,3,0,2.0,1.0,11.0,1,45,True,0,3,3.0
277,15,294,George_Baldock_294,1,0,22.8,2,0,9.4,40.0,90,9,3,0,2.0,1.0,31.0,7,45,True,0,3,3.0
278,15,295,John_Egan_295,0,0,0.7,2,0,2.2,16.8,90,9,3,0,2.0,1.0,4.0,1,45,True,0,3,3.0
279,15,297,John_Lundstram_297,0,0,9.1,2,0,3.0,3.0,90,9,3,0,2.0,1.0,18.0,0,41,True,1,3,3.0
280,15,301,John_Fleck_301,0,0,0.0,0,0,0.0,0.0,0,9,3,0,2.0,1.0,0.0,0,50,True,0,3,3.0
281,16,313,Danny_Ings_313,1,1,31.6,0,0,6.6,21.8,83,4,3,0,2.0,0.0,13.0,5,60,False,0,3,2.0
282,16,318,Alex_McCarthy_318,0,0,0.0,0,0,0.0,0.0,0,4,3,0,2.0,0.0,0.0,0,45,False,0,3,2.0
283,16,320,Nathan_Redmond_320,0,1,23.5,0,1,11.1,46.2,90,4,3,0,2.0,0.0,41.0,10,64,False,0,3,2.0
284,16,321,James_Ward-Prowse_321,0,1,31.9,0,0,4.8,12.2,90,4,3,0,2.0,0.0,4.0,2,59,False,1,3,2.0
285,17,336,Serge_Aurier_336,0,0,0.0,0,0,0.0,0.0,0,13,3,0,1.0,0.0,0.0,0,50,True,0,3,2.0
286,17,338,Harry_Kane_338,0,0,2.8,1,0,1.0,0.0,90,13,3,0,1.0,0.0,8.0,2,110,True,0,3,2.0
287,17,342,Heung-Min_Son_342,0,0,35.2,1,0,12.4,13.4,90,13,3,0,1.0,0.0,75.0,2,95,True,0,3,2.0
288,17,344,Bamidele_Alli_344,0,0,0.0,0,0,0.0,0.0,0,13,3,0,1.0,0.0,0.0,0,84,True,0,3,2.0
289,18,362,Troy_Deeney_362,0,0,0.0,0,0,0.0,0.0,0,19,3,0,3.0,1.0,0.0,0,64,True,0,3,2.0
290,18,366,Ben_Foster_366,0,0,10.0,3,0,7.0,59.6,90,19,3,7,3.0,1.0,0.0,3,50,True,0,3,2.0
291,18,368,Abdoulaye_Doucouré_368,0,0,46.5,3,0,12.5,17.8,90,19,3,0,3.0,1.0,61.0,2,59,True,0,3,2.0
292,19,389,Michail_Antonio_389,1,0,14.6,0,0,8.0,11.2,35,18,3,0,3.0,1.0,54.0,4,70,False,0,3,2.0
293,19,395,Declan_Rice_395,0,0,1.8,1,0,2.3,21.6,90,18,3,0,3.0,1.0,0.0,2,50,False,0,3,2.0
294,19,396,Mark_Noble_396,0,0,12.5,1,1,7.8,44.6,90,18,3,0,3.0,1.0,21.0,9,50,False,0,3,2.0
295,20,401,Matt_Doherty_401,0,0,3.6,1,0,2.0,6.6,75,5,3,0,1.0,1.0,10.0,2,60,True,0,3,3.0
296,20,402,Jonathan_Castro Otto_402,0,0,5.3,1,0,2.2,8.0,90,5,3,0,1.0,1.0,9.0,2,55,True,0,3,3.0
297,20,403,Conor_Coady_403,0,0,0.7,1,0,1.8,17.4,90,5,3,0,1.0,1.0,0.0,2,50,True,0,3,3.0
298,20,407,Romain_Saïss_407,0,0,0.0,0,0,0.0,0.0,0,5,3,0,1.0,1.0,0.0,0,45,True,0,3,3.0
299,20,409,Raúl_Jiménez_409,0,0,24.4,1,1,10.8,40.4,90,5,3,0,1.0,1.0,43.0,9,75,True,0,3,3.0
300,20,410,Diogo_Jota_410,0,0,14.5,1,0,8.3,8.4,90,5,3,0,1.0,1.0,60.0,2,65,True,0,3,3.0
301,20,411,Rui Pedro_dos Santos Patrício_411,0,0,0.0,1,0,2.3,23.0,90,5,3,3,1.0,1.0,0.0,3,50,True,0,3,3.0
302,20,415,João Filipe Iria_Santos Moutinho_415,0,0,36.2,1,0,4.9,12.4,58,5,3,0,1.0,1.0,0.0,1,55,True,0,3,3.0
303,20,417,Adama_Traoré_417,0,0,0.8,0,0,0.9,0.6,14,5,3,0,1.0,1.0,8.0,1,50,True,0,3,3.0
304,4,421,Leandro_Trossard_421,0,0,81.0,2,0,11.5,17.4,90,16,3,0,2.0,0.0,17.0,2,60,True,0,3,3.0
305,15,423,Chris_Basham_423,0,0,1.7,2,0,1.4,8.0,77,9,3,0,2.0,1.0,4.0,1,45,True,0,3,3.0
306,6,431,Christian_Pulisic_431,1,0,36.4,2,0,9.7,22.8,83,14,3,0,3.0,2.0,38.0,5,75,False,0,3,1.0
307,9,448,Youri_Tielemans_448,0,0,35.2,1,0,4.7,11.2,88,15,3,0,2.0,1.0,1.0,2,65,False,0,3,2.0
308,19,457,Sébastien_Haller_457,0,0,2.3,1,2,18.0,68.0,90,18,3,0,3.0,1.0,110.0,13,74,False,0,3,2.0
309,6,460,Tammy_Abraham_460,0,0,12.5,2,2,12.8,67.6,74,14,3,0,3.0,2.0,48.0,13,70,False,0,3,1.0
310,6,463,Mason_Mount_463,0,0,30.2,2,1,12.9,45.4,90,14,3,0,3.0,2.0,53.0,8,61,False,0,3,1.0
311,7,468,Jordan_Ayew_468,0,1,2.1,0,1,5.4,34.4,74,12,3,0,2.0,1.0,17.0,9,50,False,0,3,4.0
312,15,471,Dean_Henderson_471,0,0,0.0,2,0,0.2,1.8,90,9,3,0,2.0,1.0,0.0,1,45,True,0,3,3.0
313,1,488,Nicolas_Pépé_488,0,0,17.7,3,0,7.2,15.0,90,10,3,0,1.0,3.0,39.0,2,94,False,0,3,5.0
314,3,494,Aaron_Ramsdale_494,0,0,0.0,3,0,1.9,19.0,90,11,3,2,3.0,1.0,0.0,1,45,True,0,3,5.0
315,4,502,Neal_Maupay_502,0,0,10.8,1,0,11.1,7.2,73,16,3,0,2.0,0.0,93.0,2,60,True,0,3,3.0
316,18,525,Ismaïla_Sarr_525,0,0,1.2,0,0,1.0,1.2,16,19,3,0,3.0,1.0,8.0,1,65,True,0,3,2.0
317,12,618,Bruno Miguel_Borges Fernandes_618,0,0,0.0,0,0,0.0,0.0,0,0,3,0,0.0,0.0,0.0,0,0,True,0,3,-1.0
318,1,11,Pierre-Emerick_Aubameyang_11,0,0,26.6,2,1,12.7,47.8,90,17,4,0,2.0,2.0,53.0,9,110,True,0,4,4.0
319,1,12,Alexandre_Lacazette_12,0,0,12.1,2,1,12.2,40.6,66,17,4,0,2.0,2.0,69.0,5,95,True,1,4,4.0
320,1,14,Bernd_Leno_14,0,0,0.0,2,0,3.0,29.6,90,17,4,7,2.0,2.0,0.0,3,50,True,0,4,4.0
321,2,29,Jack_Grealish_29,0,0,3.8,1,0,4.1,17.2,90,7,4,0,0.0,1.0,20.0,1,60,False,1,4,2.0
322,3,42,Lewis_Dunk_42,0,0,0.7,4,0,1.5,12.4,90,11,4,0,0.0,4.0,2.0,-1,46,False,1,4,5.0
323,3,47,Mathew_Ryan_47,0,0,0.0,4,0,2.2,21.6,90,11,4,2,0.0,4.0,0.0,0,46,False,0,4,5.0
324,4,67,Callum_Wilson_67,0,0,23.4,3,1,7.8,36.0,90,9,4,0,1.0,3.0,19.0,5,79,False,1,4,3.0
325,5,83,Ben_Mee_83,0,0,0.3,3,0,2.4,23.6,90,10,4,0,3.0,0.0,0.0,1,50,True,0,4,5.0
326,5,84,James_Tarkowski_84,0,0,0.6,3,0,2.8,19.6,90,10,4,0,3.0,0.0,8.0,1,50,True,0,4,5.0
327,5,91,Chris_Wood_91,0,0,13.2,3,0,2.9,0.0,90,10,4,0,3.0,0.0,17.0,0,63,True,0,4,5.0
328,5,93,Nick_Pope_93,0,0,0.0,3,0,3.2,32.2,90,10,4,5,3.0,0.0,0.0,2,45,True,0,4,5.0
329,5,97,Dwight_McNeil_97,0,0,19.3,3,0,3.7,4.8,90,10,4,0,3.0,0.0,13.0,2,60,True,0,4,5.0
330,5,101,Ashley_Westwood_101,0,0,15.3,3,0,2.7,12.0,90,10,4,0,3.0,0.0,0.0,2,54,True,0,4,5.0
331,6,105,César_Azpilicueta_105,0,0,31.6,2,0,6.1,25.4,90,15,4,0,2.0,2.0,4.0,1,60,True,0,4,2.0
332,6,113,Willian_Borges Da Silva_113,0,0,2.8,1,0,0.9,4.2,30,15,4,0,2.0,2.0,2.0,1,70,True,0,4,2.0
333,12,122,Aaron_Wan-Bissaka_122,0,0,13.2,1,0,5.0,27.0,90,16,4,0,1.0,1.0,10.0,2,56,False,0,4,3.0
334,7,123,Patrick_van Aanholt_123,0,1,17.4,0,0,5.1,17.8,90,2,4,0,0.0,1.0,16.0,6,55,True,0,4,2.0
335,7,131,Vicente_Guaita_131,0,1,0.0,0,0,1.8,18.4,90,2,4,2,0.0,1.0,0.0,6,50,True,0,4,2.0
336,7,133,Wilfried_Zaha_133,0,1,15.0,0,0,7.5,8.2,90,2,4,0,0.0,1.0,52.0,3,69,True,0,4,2.0
337,8,141,Lucas_Digne_141,1,0,36.5,2,0,8.9,40.8,90,20,4,0,2.0,3.0,12.0,5,61,True,0,4,3.0
338,8,147,Dominic_Calvert-Lewin_147,0,0,0.6,0,0,0.9,0.2,14,20,4,0,2.0,3.0,8.0,1,59,True,0,4,3.0
339,8,148,Jordan_Pickford_148,0,0,0.0,2,0,2.8,28.2,90,20,4,3,2.0,3.0,0.0,2,56,True,0,4,3.0
340,8,150,Richarlison_de Andrade_150,0,0,13.3,2,2,15.4,88.0,90,20,4,0,2.0,3.0,53.0,15,79,True,0,4,3.0
341,9,159,Ricardo Domingos_Barbosa Pereira_159,0,0,13.7,1,0,4.8,32.6,90,3,4,0,1.0,3.0,2.0,2,60,True,0,4,2.0
342,9,160,Harry_Maguire_160,0,0,12.6,1,0,3.0,17.0,90,16,4,0,1.0,1.0,0.0,1,55,False,1,4,3.0
343,9,161,Benjamin_Chilwell_161,1,0,25.6,1,0,5.2,26.2,90,3,4,0,1.0,3.0,0.0,5,54,True,0,4,2.0
344,9,162,Jonny_Evans_162,0,0,0.3,1,0,3.1,28.6,90,3,4,0,1.0,3.0,2.0,2,50,True,0,4,2.0
345,9,164,Çaglar_Söyüncü_164,0,0,0.3,1,0,2.2,18.4,90,3,4,0,1.0,3.0,3.0,2,45,True,0,4,2.0
346,9,166,Jamie_Vardy_166,1,0,13.6,1,2,14.6,87.6,90,3,4,0,1.0,3.0,45.0,16,89,True,0,4,2.0
347,9,168,Kasper_Schmeichel_168,0,0,0.0,1,0,0.7,7.2,90,3,4,1,1.0,3.0,0.0,2,50,True,0,4,2.0
348,9,171,James_Maddison_171,0,0,19.7,1,0,5.3,4.4,85,3,4,0,1.0,3.0,29.0,2,71,True,0,4,2.0
349,9,172,Harvey_Barnes_172,0,0,15.7,1,0,4.6,5.0,70,3,4,0,1.0,3.0,25.0,2,59,True,0,4,2.0
350,10,181,Andrew_Robertson_181,0,1,5.0,0,0,1.6,9.0,90,5,4,0,3.0,0.0,2.0,6,69,False,0,4,3.0
351,10,182,Trent_Alexander-Arnold_182,1,1,33.3,0,0,5.3,19.4,90,5,4,0,3.0,0.0,0.0,11,70,False,0,4,3.0
352,10,183,Virgil_van Dijk_183,0,1,1.0,0,0,2.4,20.8,90,5,4,0,3.0,0.0,2.0,7,65,False,0,4,3.0
353,10,187,Roberto_Firmino_187,1,1,26.9,0,1,15.9,60.0,84,5,4,0,3.0,0.0,72.0,12,95,False,0,4,3.0
354,10,189,Alisson_Ramses Becker_189,0,0,0.0,0,0,0.0,0.0,0,5,4,0,3.0,0.0,0.0,0,58,False,0,4,3.0
355,10,191,Mohamed_Salah_191,1,1,38.4,0,0,12.3,27.0,90,5,4,0,3.0,0.0,58.0,6,125,False,0,4,3.0
356,10,192,Sadio_Mané_192,0,1,16.6,0,1,9.4,40.2,84,5,4,0,3.0,0.0,37.0,8,115,False,0,4,3.0
357,10,198,Jordan_Henderson_198,0,1,16.8,0,0,2.8,6.8,70,5,4,0,3.0,0.0,4.0,3,55,False,0,4,3.0
358,10,199,Georginio_Wijnaldum_199,0,1,13.2,0,0,3.3,11.0,90,5,4,0,3.0,0.0,9.0,3,55,False,0,4,3.0
359,11,203,Kyle_Walker_203,0,1,3.8,0,0,1.1,5.2,90,4,4,0,0.0,4.0,2.0,6,60,True,0,4,2.0
360,11,210,Sergio_Agüero_210,1,1,23.1,0,2,16.9,87.4,90,4,4,0,0.0,4.0,58.0,16,120,True,0,4,2.0
361,11,211,Gabriel Fernando_de Jesus_211,0,0,0.0,0,0,0.0,0.0,0,4,4,0,0.0,4.0,0.0,0,95,True,0,4,2.0
362,11,212,Ederson_Santana de Moraes_212,0,1,0.0,0,0,1.2,12.2,90,4,4,1,0.0,4.0,0.0,6,61,True,0,4,2.0
363,11,214,Raheem_Sterling_214,0,1,14.5,0,0,3.0,5.0,90,4,4,0,0.0,4.0,10.0,3,123,True,0,4,2.0
364,11,215,Kevin_De Bruyne_215,1,1,26.7,0,1,11.4,59.8,68,4,4,0,0.0,4.0,27.0,13,97,True,0,4,2.0
365,11,217,Riyad_Mahrez_217,0,1,66.3,0,0,13.6,25.2,90,4,4,0,0.0,4.0,44.0,3,85,True,0,4,2.0
366,11,218,Bernardo Mota_Veiga de Carvalho e Silva_218,0,0,1.1,0,1,5.4,34.0,12,4,4,0,0.0,4.0,19.0,6,79,True,0,4,2.0
367,11,219,David_Silva_219,2,1,42.4,0,0,9.5,37.6,77,4,4,0,0.0,4.0,15.0,10,74,True,0,4,2.0
368,12,225,Victor_Lindelöf_225,0,0,11.3,1,0,3.2,20.8,90,16,4,0,1.0,1.0,0.0,2,55,False,0,4,3.0
369,12,233,Marcus_Rashford_233,0,0,21.8,1,0,14.8,8.0,90,16,4,0,1.0,1.0,118.0,2,86,False,0,4,3.0
370,12,234,Mason_Greenwood_234,0,0,0.3,0,0,1.2,3.0,8,16,4,0,1.0,1.0,9.0,1,45,False,0,4,3.0
371,12,235,David_de Gea_235,0,0,0.0,1,0,1.0,10.4,90,16,4,1,1.0,1.0,0.0,2,56,False,0,4,3.0
372,12,239,Anthony_Martial_239,0,0,0.0,0,0,0.0,0.0,0,16,4,0,1.0,1.0,0.0,0,77,False,0,4,3.0
373,13,254,Federico_Fernández_254,0,0,0.0,0,0,0.5,5.2,5,18,4,0,1.0,1.0,0.0,1,45,True,0,4,2.0
374,13,262,Martin_Dubravka_262,0,0,0.0,1,0,1.4,14.0,90,18,4,3,1.0,1.0,0.0,3,50,True,0,4,2.0
375,9,265,Ayoze_Pérez_265,0,0,0.0,0,0,0.0,0.0,0,3,4,0,1.0,3.0,0.0,0,63,True,0,4,2.0
376,13,266,Miguel_Almirón_266,0,0,14.0,1,0,5.1,13.4,90,18,4,0,1.0,1.0,24.0,2,60,True,0,4,2.0
377,13,269,Jonjo_Shelvey_269,0,0,0.0,0,0,0.0,0.0,0,18,4,0,1.0,1.0,0.0,0,50,True,0,4,2.0
378,14,278,Teemu_Pukki_278,0,0,0.9,2,0,3.3,8.2,90,19,4,0,0.0,2.0,24.0,2,70,False,0,4,2.0
379,14,280,Tim_Krul_280,0,0,0.0,2,0,4.0,39.8,90,19,4,5,0.0,2.0,0.0,2,45,False,0,4,2.0
380,14,287,Todd_Cantwell_287,0,0,3.1,2,0,1.1,0.2,77,19,4,0,0.0,2.0,8.0,2,47,False,0,4,2.0
381,15,291,Enda_Stevens_291,1,0,12.3,2,0,4.4,28.2,90,6,4,0,2.0,2.0,3.0,5,50,False,0,4,4.0
